wavelength_nm,V_P,K_P_lm_per_W,V_P_q,log10_V_P_q
451.3,0.09044101398025894,61.77139429699718,0.11074240718191156,-0.9556860405634844
451.4,0.0907571135610423,61.9872909458997,0.11110484313684912,-0.954267009450088
451.5,0.09107416253725009,62.203836033785,0.1114682805365974,-0.9528486980663363
451.6,0.09139218172215119,62.421043776157546,0.11183274418420798,-0.951431018127213
451.7,0.09171119192901434,62.6389283885217,0.11219825886076817,-0.9500138825899094
451.8,0.09203121397110889,62.85750408638227,0.11256484932542613,-0.9485972056416425
451.9,0.09235226866170347,63.07678508524356,0.11293254031541347,-0.9471809026877569
452,0.09267437681406741,63.29678560061033,0.11330135654607137,-0.9457648903400769
452.1,0.09299755958779715,63.51752008452947,0.113671323134191,-0.9443490847881929
452.2,0.0933218395277996,63.739003935217724,0.11404246686724269,-0.9429333969812748
452.3,0.09364723952530983,63.96125278743464,0.11441481493213798,-0.9415177375473194
452.4,0.09397378247156221,64.1842822759393,0.11478839449174966,-0.9401020184099579
452.5,0.09430149125779179,64.40810803549121,0.1151632326849399,-0.9386861527768805
452.6,0.09463038877523314,64.63274570084963,0.11553935662658549,-0.9372700551285309
452.7,0.09496049791512078,64.8582109067737,0.11591679340760482,-0.935853641207038
452.8,0.09529184156868979,65.08451928802303,0.11629557009498495,-0.9344368280053864
452.9,0.09562444262717452,65.31168647935664,0.1166757137318067,-0.9330195337568229
453,0.09595832398181009,65.53972811553412,0.11705725133727259,-0.9316016779244712
453.1,0.09629350885457862,65.76866005721594,0.11744021031011374,-0.9301831796994615
453.2,0.0966300217904528,65.99849906866777,0.11782461963805098,-0.928763953557397
453.3,0.09696788766515353,66.22926214005699,0.11821050868643057,-0.9273439137960201
453.4,0.09730713135440093,66.4609662615504,0.11859790679469104,-0.9259229760268781
453.5,0.09764777773391588,66.69362842331536,0.11898684327639361,-0.9245010571650444
453.6,0.09798985167941868,66.92726561551883,0.11937734741924913,-0.9230780754190607
453.7,0.09833337806662966,67.16189482832779,0.11976944848514727,-0.9216539502810686
453.8,0.09867838177126968,67.39753305190958,0.12016317571018552,-0.9202286025171317
453.9,0.0990248876690589,67.63419727643104,0.12055855830469624,-0.918801954157747
454,0.09937292063571816,67.87190449205951,0.12095562545327661,-0.917373928488518
454.1,0.09972250589706151,68.11067192807667,0.12135440674085192,-0.9159444485163363
454.2,0.1000736700792777,68.35051777022295,0.12175493343006308,-0.9145134324291796
454.3,0.10042644015864978,68.5914604433539,0.1221572371818745,-0.9130807982358121
454.4,0.10078084311145998,68.83351837232445,0.12256134962937908,-0.9116464652917201
454.5,0.10113690591399141,69.0767099819902,0.1229673023778308,-0.910210354289793
454.6,0.10149465554252647,69.32105369720627,0.12337512700467353,-0.9087723872511781
454.7,0.10185411897334767,69.56656794282777,0.12378485505957264,-0.9073324875162769
454.8,0.10221532318273803,69.81327114371025,0.12419651806444584,-0.905890579735887
454.9,0.10257829514697982,70.0611817247087,0.12461014751349234,-0.9044465898624872
455,0.1029430618423561,70.31031811067868,0.12502577487322505,-0.9030004451416386
455.1,0.10330964773799647,70.56069701408485,0.1254434285381966,-0.9015520846431232
455.2,0.10367806727441915,70.81232829783018,0.12586312470347225,-0.9001014905717658
455.3,0.10404833238499016,71.06522011242765,0.12628487650692458,-0.8986486561181363
455.4,0.10442045500307459,71.3193806083896,0.12670869707488536,-0.8971935748403015
455.5,0.10479444706203846,71.574817936229,0.1271345995221605,-0.8957362406603128
455.6,0.10517032049524713,71.83154024645837,0.12756259695204086,-0.8942766478607138
455.7,0.10554808723606598,72.08955568959024,0.12799270245631558,-0.8928147910810433
455.8,0.105927759217861,72.34887241613758,0.1284249291152855,-0.8913506653143424
455.9,0.1063093483739973,72.60949857661272,0.12885928999777396,-0.8898842659036753
456,0.10669286663784093,72.87144232152868,0.12929579816114145,-0.8884155885386426
456.1,0.10707832579730744,73.13471170205544,0.12973446647507167,-0.8869446298418346
456.2,0.10746573705851328,73.39931437199306,0.13017530709321962,-0.8854713891181168
456.3,0.10785511148212573,73.66525788579953,0.1306183319824394,-0.883995866551741
456.4,0.10824646012881123,73.93254979793227,0.13106355309909618,-0.8825180626089772
456.5,0.10863979405923709,74.20119766284924,0.13151098238907946,-0.881037978034929
456.6,0.10903512433406998,74.47120903500804,0.13196063178781303,-0.8795556138503667
456.7,0.10943246201397651,74.74259146886618,0.13241251322026698,-0.8780709713485594
456.8,0.109831818159624,75.01535251888167,0.13286663860096995,-0.8765840520921117
456.9,0.11023320383167891,75.28949973951191,0.13332301983401887,-0.8750948579098161
457,0.1106366300908085,75.56504068521488,0.13378166881309234,-0.8736033908934995
457.1,0.11104210782606284,75.84198279323367,0.13424259721398704,-0.8721096540660942
457.2,0.11144964724002529,76.1203330319532,0.13470581587257316,-0.8706136533724863
457.3,0.1118592583636634,76.40009825254447,0.1351713354078612,-0.8691153956285548
457.4,0.11227095122794367,76.68128530617777,0.135639166429574,-0.8676148878422606
457.5,0.11268473586383362,76.96390104402406,0.13610931953815944,-0.866112137210862
457.6,0.11310062230230003,77.2479523172538,0.1365818053247983,-0.8646071511181539
457.7,0.1135186205743097,77.5334459770375,0.13705663437141544,-0.8630999371317064
457.8,0.1139387407108301,77.8203888745461,0.13753381725069055,-0.8615905030001142
457.9,0.11436099274282778,78.10878786094987,0.13801336452606652,-0.8600788566502643
458,0.11478538670127027,78.39864978741983,0.13849528675176165,-0.8585650061846004
458.1,0.11521193239054266,78.68998135037069,0.13897959419945324,-0.8570489607325177
458.2,0.1156406387087033,78.98278862719418,0.13946629603879282,-0.8555307329846391
458.3,0.11607151432722967,79.27707754052686,0.13995540115822452,-0.8540103365836729
458.4,0.11650456791759822,79.57285401300454,0.14044691843843513,-0.8524877852617275
458.5,0.1169398081512864,79.87012396726377,0.14094085675236512,-0.8509630928380864
458.6,0.11737724369977091,80.16889332594054,0.14143722496521483,-0.8494362732170118
458.7,0.11781688323452846,80.4691680116709,0.14193603193445398,-0.8479073403855543
458.8,0.11825873542703651,80.77095394709136,0.14243728650983084,-0.8463763084113765
458.9,0.11870280894877148,81.07425705483776,0.14294099753337858,-0.8448431914406012
459,0.11914911247121086,81.37908325754663,0.14344717383942612,-0.8433080036956611
459.1,0.11959765442634192,81.68543831428221,0.14395582396633877,-0.841770760342834
459.2,0.12004844228819443,81.99332732982188,0.14446695529223286,-0.8402314800729732
459.3,0.12050148329130946,82.30275524537171,0.14498057490065988,-0.8386901824449426
459.4,0.1209567846702271,82.61372700213715,0.14549668986900263,-0.8371468870078278
459.5,0.12141435365948841,82.92624754132426,0.14601530726848394,-0.8356016132993663
459.6,0.12187419749363379,83.24032180413866,0.14653643416417172,-0.8340543808444107
459.7,0.12233632340720352,83.55595473178592,0.14706007761498624,-0.832505209153403
459.8,0.12280073863473871,83.87315126547216,0.14758624467370776,-0.8309541177208679
459.9,0.12326745041077947,84.19191634640278,0.14811494238698125,-0.8294011260239355
460,0.12373646596986686,84.5122549157839,0.1486461777953253,-0.8278462535208693
460.1,0.12420779043878517,84.83417047521948,0.14917995540161316,-0.8262895270194304
460.2,0.12468142051329438,85.15766076790693,0.14971626958091006,-0.8247310025608849
460.3,0.12515735078139925,85.48272209744266,0.15025511218274654,-0.8231707429193149
460.4,0.12563557583110344,85.80935076742226,0.15079647506373317,-0.8216088101788567
460.5,0.12611609025041168,86.13754308144209,0.15134035008755523,-0.8200452657370418
460.6,0.12659888862732793,86.467295343098,0.15188672912496293,-0.8184801703082372
460.7,0.12708396554985613,86.79860385598579,0.15243560405376463,-0.8169135839271623
460.8,0.127571315606001,87.13146492370181,0.15298696675882018,-0.8153455659524865
460.9,0.1280609333837662,87.46587484984168,0.15354080913203097,-0.8137761750705135
461,0.1285528134711565,87.80182993800179,0.15409712307233492,-0.812205469298926
461.1,0.12904694974937353,88.13932600903055,0.1546558996386317,-0.8106335083692875
461.2,0.12954333327240977,88.47835695278687,0.15521712651005062,-0.8090603607940284
461.3,0.13004195438745628,88.8189161763828,0.15578079052970784,-0.8074860966075608
461.4,0.13054280344170285,89.16099708692961,0.15634687855212417,-0.805910784975064
461.5,0.1310458707823406,89.5045930915394,0.1569153774432157,-0.8043344941983361
461.6,0.1315511467565597,89.84969759732371,0.1574862740802787,-0.8027572917217443
461.7,0.13205862171155033,90.19630401139398,0.15805955535197852,-0.801179244138245
461.8,0.13256828599450352,90.5444057408623,0.15863520815833818,-0.7996004171954837
461.9,0.13308012995260912,90.89399619283996,0.1592132194107238,-0.7980208758019715
462,0.13359414393305824,91.24506877443909,0.1597935760318351,-0.7964406840333189
462.1,0.13411031754591357,91.5976163893116,0.1603762640741943,-0.7948599075256119
462.2,0.13462863745272818,91.95162992727145,0.16096126607717204,-0.7932786205694512
462.3,0.13514908957792854,92.30709977467365,0.16154856371413265,-0.7916968988273927
462.4,0.13567165984594004,92.66401631787241,0.16213813867429266,-0.7901148169368727
462.5,0.13619633418118904,93.02236994322269,0.16272997266270617,-0.7885324485187445
462.6,0.13672309850810127,93.38215103707896,0.1633240474002457,-0.7869498661858967
462.7,0.13725193875110228,93.74334998579559,0.16392034462358576,-0.7853671415519303
462.8,0.13778284083461861,94.10595717572761,0.16451884608518705,-0.7837843452398946
462.9,0.13831579068307553,94.4699629932292,0.16511953355327677,-0.782201546891086
463,0.13885077422089956,94.83535782465539,0.16572238881183465,-0.7806188151738833
463.1,0.13938777659080412,95.20213152244959,0.1663273927277788,-0.7790362202282436
463.2,0.1399267798086541,95.57027180341137,0.1669345224541777,-0.7774538409063765
463.3,0.14046776510860295,95.93976585042985,0.16754375423143425,-0.7758717573445656
463.4,0.1410107137248031,96.31060084639338,0.16815506432045912,-0.7742900485199675
463.5,0.14155560689140803,96.68276397419115,0.16876842900265102,-0.772708792261932
463.6,0.14210242584257043,97.05624241671165,0.1693838245798723,-0.7711280652633802
463.7,0.14265115181244298,97.43102335684351,0.17000122737442822,-0.7695479430922133
463.8,0.14320176603517915,97.8070939774758,0.17062061372904538,-0.7679685002027572
463.9,0.14375424974493134,98.18444146149693,0.17124196000684774,-0.7663898099472413
464,0.14430858417585313,98.56305299179607,0.17186524259133726,-0.7648119445872866
464.1,0.1448647497067448,98.94291516705437,0.17249043686790164,-0.7632349778697111
464.2,0.1454227232949972,99.3240122491235,0.1731175141701447,-0.7616589926521986
464.3,0.14598248104264996,99.70632791564849,0.17374644483833884,-0.7600840730854052
464.4,0.14654399905174134,100.08984584427343,0.17437719923830158,-0.7585103020430538
464.5,0.14710725342431083,100.47454971264328,0.17500974776137113,-0.7569377611361315
464.6,0.14767222026239704,100.86042319840239,0.1756440608243763,-0.7553665307271143
464.7,0.14823887566803856,101.2474499791951,0.17628010886961035,-0.7537966899441902
464.8,0.1488071957432749,101.63561373266633,0.1769178623648044,-0.7522283166954832
464.9,0.1493771565901443,102.02489813646024,0.17755729180309773,-0.7506614876832793
465,0.14994873431068637,102.41528686822178,0.17819836770301345,-0.7490962784182283
465.1,0.1505219074287792,102.8067652597166,0.1788410634859122,-0.7475327562459092
465.2,0.15109666415565898,103.19932525919529,0.17948536410346944,-0.7459709596107399
465.3,0.1516729951244026,103.59296046903054,0.18013125739654529,-0.7444109194016101
465.4,0.15225089096808547,103.98766449159406,0.18077873121644877,-0.7428526659993588
465.5,0.15283034231978435,104.38343092925841,0.18142777342492963,-0.7412962292830105
465.6,0.15341133981257504,104.78025338439558,0.18207837189416465,-0.7397416386359758
465.7,0.15399387407953335,105.17812545937748,0.18273051450674743,-0.7381889229521953
465.8,0.15457793575373602,105.57704075657675,0.18338418915567825,-0.7366381106422357
465.9,0.15516351546825857,105.97699287836511,0.1840393837443506,-0.7350892296393435
466,0.15575060385617778,106.37797542711519,0.18469608618654276,-0.7335423074054372
466.1,0.156339191370929,106.77998188250415,0.18535428419342395,-0.7319973714360861
466.2,0.15692926774738583,107.18300523343002,0.18601396463497002,-0.7304544507484632
466.3,0.15752082254078267,107.58703834609693,0.1866751141795326,-0.7289135743641059
466.4,0.15811384530635228,107.99207408670785,0.18733771950689512,-0.7273747708124807
466.5,0.15870832559932901,108.39810532146684,0.1880017673082643,-0.7258380681372808
466.6,0.15930425297494608,108.80512491657721,0.18866724428625464,-0.724303493902686
466.7,0.15990161698843672,109.21312573824227,0.18933413715487774,-0.7227710751995584
466.8,0.1605004071950352,109.62210065266603,0.19000243263953093,-0.721240838651584
466.9,0.1611006131499744,110.03204252605158,0.19067211747698268,-0.7197128104213671
467,0.1617022244084886,110.44294422460293,0.1913431784153633,-0.7181870162164581
467.1,0.1623052304069382,110.85479853333297,0.1920156020735174,-0.7166634816134168
467.2,0.1629096201061918,111.26759791249282,0.1926893745193347,-0.7151422330085294
467.3,0.16351538234824625,111.68133474114387,0.1933644816920591,-0.7136232966530813
467.4,0.16412250597509703,112.09600139834664,0.1940409095429662,-0.7121066983390811
467.5,0.1647309798287409,112.51159026316247,0.19471864403535336,-0.7105924634053727
467.6,0.16534079275117372,112.92809371465212,0.19539767114452422,-0.7090806167437018
467.7,0.1659519335843912,113.34550413187624,0.19607797685777703,-0.707571182804716
467.8,0.1665643911703903,113.76381389389633,0.1967595471743932,-0.7060641856039067
467.9,0.16717815435116629,114.18301537977273,0.1974423681056211,-0.7045596487275038
468,0.16779321196871613,114.60310096856695,0.1981264256746674,-0.7030575953382951
468.1,0.16840955282852277,115.02406301440134,0.19881170587357633,-0.7015580482755657
468.2,0.169027165590018,115.44589377164503,0.1994981945339796,-0.7000610303405312
468.3,0.1696460388761219,115.86858546972954,0.20018587745652605,-0.6985665640147471
468.4,0.17026616130975303,116.29213033808543,0.20087474045398881,-0.6970746713709676
468.5,0.17088752151383155,116.71652060614429,0.20156476935125556,-0.6955853740787855
468.6,0.17151010811127637,117.14174850333687,0.2022559499853126,-0.6940986934102293
468.7,0.17213390972500658,117.56780625909404,0.20294826820523354,-0.6926146502452905
468.8,0.17275891497794213,117.99468610284727,0.20364170987216704,-0.6911332650773956
468.9,0.17338511249300173,118.42238026402717,0.20433626085932177,-0.6896545580188267
469,0.1740124908931054,118.85088097206524,0.2050319070519561,-0.6881785488060737
469.1,0.17464103885004728,119.28018048977414,0.2057286344049385,-0.6867052566835972
469.2,0.17527074523112202,119.71027121349373,0.206426429115363,-0.685234700047939
469.3,0.1759015989525005,120.14114557294644,0.20712527744964046,-0.6837668968235802
469.4,0.17653358893035212,120.57279599785372,0.20782516568588327,-0.6823018645903596
469.5,0.17716670408084773,121.00521491793795,0.20852608011389592,-0.6808396205884014
469.6,0.17780093332015715,121.43839476292086,0.20922800703516,-0.6793801817229996
469.7,0.1784362655644501,121.87232796252412,0.20993093276282276,-0.6779235645694405
469.8,0.1790726897298975,122.30700694647017,0.2106348436216862,-0.6764697853777686
469.9,0.17971019473266875,122.74242414448042,0.21133972594819134,-0.6750188600775093
470,0.1803487694889347,123.17857198627732,0.21204556609040967,-0.6735708042823227
470.1,0.18098840416576975,123.61544375595291,0.21275235187846922,-0.6721256302929836
470.2,0.18162909393386661,124.0530361550806,0.21346007703336678,-0.6706833381817356
470.3,0.18227083521482365,124.49134673960491,0.214168736751257,-0.6692439249483779
470.4,0.18291362443023787,124.93037306546935,0.21487832623237813,-0.6678073875442785
470.5,0.18355745800170764,125.37011268861848,0.21558884068105028,-0.666373722873379
470.6,0.1842023323508303,125.81056316499604,0.2163002753056688,-0.6649429277931937
470.7,0.18484824389920315,126.25172205054582,0.21701262531870077,-0.6635149991157867
470.8,0.18549518906842458,126.69358690121233,0.21772588593668216,-0.6620899336087329
470.9,0.18614316428009153,127.13615527293908,0.21844005238021053,-0.6606677279960728
471,0.18679216595580247,127.57942472167063,0.21915511987394407,-0.6592483789592404
471.1,0.1874421909434509,128.02339309451193,0.21987108414664294,-0.6578318821502812
471.2,0.1880932377961154,128.4680594032127,0.22058794293046338,-0.6564182292569818
471.3,0.18874530549317195,128.91342295068475,0.2213056944593243,-0.6550074110142506
471.4,0.18939839301399494,129.35948303983866,0.22202433696864118,-0.6535994181985127
471.5,0.19005249933796034,129.8062389735862,0.22274386869532845,-0.6521942416274904
471.6,0.19070762344444295,130.25369005483833,0.22346428787779452,-0.6507918721599996
471.7,0.19136376431281768,130.70183558650604,0.22418559275594188,-0.6493923006957361
471.8,0.19202092092246034,131.15067487150097,0.2249077815711661,-0.6479955181750666
471.9,0.1926790922527455,131.60020721273386,0.22563085256635212,-0.6466015155788242
472,0.19333827728304903,132.05043191311643,0.22635480398587549,-0.6452102839280963
472.1,0.19399847547100796,132.50134860221365,0.2270796346354147,-0.6438218132133631
472.2,0.19465968818730836,132.95295821620687,0.22780534556045337,-0.6424360892113993
472.3,0.19532191728089962,133.40526201793224,0.2285319383651706,-0.6410530967474517
472.4,0.1959851646007295,133.8582612702248,0.22925941465238545,-0.6396728207718956
472.5,0.19664943199574741,134.31195723592072,0.22998777602356169,-0.6382952463589051
472.6,0.19731472131490163,134.76635117785534,0.23071702407880665,-0.636920358705152
472.7,0.19798103440714038,135.2214443588641,0.23144716041687347,-0.6355481431285145
472.8,0.198648373121413,135.67723804178303,0.2321781866351639,-0.6341785850668024
472.9,0.19931673930666735,136.13373348944725,0.23291010432972697,-0.6328116700765058
473,0.19998613481185284,136.59093196469297,0.23364291509526372,-0.63144738383155
473.1,0.20065656206830026,137.04883512812398,0.23437662120537664,-0.6300857108615862
473.2,0.20132802583687073,137.50744623141796,0.2351112276521761,-0.6287266308029442
473.3,0.20200053146080915,137.96676892402198,0.23584674010351844,-0.6273701222371805
473.4,0.2026740842833588,138.42680685538187,0.2365831642224692,-0.6260161639575889
473.5,0.20334868964776456,138.88756367494466,0.2373205056673117,-0.6246647349667717
473.6,0.2040243528972702,139.34904303215654,0.23805877009154902,-0.6233158144742574
473.7,0.2047010793751194,139.81124857646375,0.23879796314391027,-0.621969381894146
473.8,0.20537887442455693,140.27418395731317,0.23953809046835695,-0.6206254168427852
473.9,0.20605774338882626,140.73785282415082,0.24027915770408517,-0.6192838991364898
474,0.2067376916111722,141.20225882642367,0.2410211704855337,-0.6179448087892817
474.1,0.20741872506016956,141.66740604068028,0.24176413517126297,-0.6166081247013494
474.2,0.2081008522057175,142.13330025187878,0.24250806102936062,-0.6152738207632252
474.3,0.2087840821430475,142.5999476720806,0.24325295804866875,-0.6139418698410987
474.4,0.20946842396738946,143.067354513346,0.2439988362096054,-0.612612245091401
474.5,0.21015388677397476,143.53552698773632,0.24474570548417673,-0.6112849199574601
474.6,0.21084047965803376,144.00447130731214,0.24549357583598333,-0.6099598681662166
474.7,0.21152821171479672,144.47419368413404,0.24624245722022983,-0.6086370637249824
474.8,0.21221709203949507,144.94470033026334,0.2469923595837355,-0.6073164809182482
474.9,0.21290712972735867,145.41599745776034,0.2477432928649396,-0.6059980943045468
475,0.21359833387361907,145.88809127868643,0.24849526699391428,-0.6046818787133497
475.1,0.2142907124944829,146.36098726812688,0.24924829063732323,-0.603367811428839
475.2,0.21498426929006242,146.83468795326576,0.25000236743540594,-0.6020558786909029
475.3,0.21567900688144767,147.30919512431285,0.2507574997708216,-0.600746069033864
475.4,0.21637492788972693,147.78451057147674,0.25151369002422264,-0.5994383710845324
475.5,0.21707203493599003,148.26063608496705,0.2522709405742605,-0.5981327735612815
475.6,0.21777033064132584,148.73757345499268,0.2530292537975853,-0.596829265273148
475.7,0.21846981762682297,149.2153244717625,0.253788632068848,-0.5955278351189354
475.8,0.2191704985135714,149.6938909254862,0.254549077760705,-0.5942284720863261
475.9,0.21987237592265946,150.17327460637233,0.25531059324381666,-0.5929311652510146
476,0.22057545247517707,150.65347730463066,0.25607318088685277,-0.5916359037758372
476.1,0.22127973125467318,151.13450112633126,0.25683684359326414,-0.5903426760022775
476.2,0.22198521719453806,151.61634944098964,0.2576015864107014,-0.5890514667497558
476.3,0.22269191569062335,152.09902593398326,0.25836741491912424,-0.587762260077759
476.4,0.22339983213877904,152.58253429068856,0.2591343346938054,-0.5864750401976827
476.5,0.22410897193485682,153.06687819648303,0.25990235130533956,-0.5851897914712264
476.6,0.22481934047470717,153.55206133674346,0.2606714703196444,-0.5839064984088215
476.7,0.2255309431541806,154.03808739684652,0.26144169729796746,-0.5826251456680708
476.8,0.22624378536912865,154.52496006216973,0.262213037796892,-0.58134571805221
476.9,0.2269578725154015,155.01268301808955,0.26298549736833904,-0.5800682005085949
477,0.22767320998885074,155.50125994998348,0.26375908155957556,-0.5787925781271978
477.1,0.2283898036790033,155.99069488041025,0.2645337964850201,-0.5775188352003833
477.2,0.22910766145009184,156.48099318065655,0.2653096505407008,-0.5762469524287278
477.3,0.22982679166002679,156.97216055919202,0.2660866526871749,-0.5749769097766476
477.4,0.2305472026667168,157.46420272448506,0.26686481187749,-0.5737086874148672
477.5,0.23126890282807216,157.9571253850052,0.26764413705719553,-0.5724422657182338
477.6,0.23199190050200208,158.45093424922123,0.2684246371643476,-0.5711776252635715
477.7,0.23271620404641571,158.9456350256019,0.26920632112951803,-0.5699147468275594
477.8,0.23344182181922332,159.44123342261668,0.2699891978758035,-0.5686536113846363
477.9,0.2341687621783337,159.93773514873408,0.27077327631883047,-0.5673942001049419
478,0.23489703348165714,160.43514591242365,0.2715585653667662,-0.5661364943522745
478.1,0.23562664450347123,160.93347170653462,0.27234507440157624,-0.5648804749146592
478.2,0.23635760568352673,161.43271966143772,0.27313281472198486,-0.5636261197190658
478.3,0.2370899278779443,161.9328971918852,0.27392179809832007,-0.5623734061646841
478.4,0.2378236219428427,162.43401171262792,0.27471203629106616,-0.5611223118925941
478.5,0.23855869873434254,162.93607063841816,0.27550354105087865,-0.5598728147832537
478.6,0.239295169108563,163.4390813840071,0.27629632411859045,-0.5586248929540341
478.7,0.24003304392162345,163.94305136414607,0.2770903972252241,-0.5573785247567795
478.8,0.24077233402964432,164.44798799358716,0.27788577209200305,-0.556133688775403
478.9,0.24151305028874454,164.95389868708142,0.2786824604303588,-0.5548903638235207
479,0.24225520355504454,165.4607908593809,0.2794804739419448,-0.5536485289421083
479.1,0.24299880511821775,165.96867222135526,0.28027982481871366,-0.5524081626223388
479.2,0.24374386800215334,166.47755166834696,0.28108052724230376,-0.551169240497675
479.3,0.24449040566429595,166.98743839181773,0.2818825958823815,-0.5499317376990956
479.4,0.24523843156208844,167.49834158322813,0.2826860453963711,-0.5486956296319331
479.5,0.2459879591529754,168.0102704340398,0.2834908904294714,-0.5474608919731077
479.6,0.24673900189440012,168.52323413571358,0.2842971456146655,-0.546227500668415
479.7,0.24749157324380594,169.03724187971034,0.2851048255727345,-0.5449954319298426
479.8,0.24824568665863742,169.5523028574917,0.28591394491227196,-0.5437646622329236
479.9,0.2490013555963375,170.06842626051824,0.2867245182296933,-0.5425351683141355
480,0.24975859351435062,170.58562128025162,0.2875365601092519,-0.5413069271683226
480.1,0.2505174124609926,171.10389614571568,0.28835008350111746,-0.5400799184890148
480.2,0.2512778188480681,171.62325523618597,0.28916509485829706,-0.5388541319353337
480.3,0.25203981767825595,172.1437019685021,0.28998159900716947,-0.537629559698265
480.4,0.2528034139542328,172.66523975950233,0.2907996007700924,-0.5364061940422463
480.5,0.25356861267867725,173.18787202602618,0.2916191049654114,-0.5351840273044717
480.6,0.2543354188542666,173.7116021849123,0.2924401164074601,-0.5339630518942152
480.7,0.25510383748367793,174.23643365299918,0.293262639906566,-0.5327432602921551
480.8,0.25587387356958996,174.76236984712645,0.2940866802690562,-0.5315246450497035
480.9,0.2566455321146795,175.2894141841324,0.2949122422972583,-0.530307198788352
481,0.2574188181216249,175.81757008085646,0.2957393307895077,-0.5290909141990126
481.1,0.2581937365876206,176.34684095039242,0.2965679505338513,-0.5278757840505987
481.2,0.25897029248792863,176.87723019085422,0.2973981062891694,-0.5266618012168301
481.3,0.2597484907923294,177.40874119661194,0.2982298028040933,-0.5254489586475461
481.4,0.26052833647060136,177.9413773620342,0.29906304482330626,-0.5242372493588117
481.5,0.26130983449252504,178.4751420814911,0.2998978370875527,-0.5230266664322969
481.6,0.26209298982787943,179.01003874935168,0.3007341843336374,-0.5218172030146769
481.7,0.2628778074464437,179.5460707599851,0.3015720912944323,-0.5206088523170262
481.8,0.26366429231799804,180.08324150776124,0.3024115626988809,-0.519401607614224
481.9,0.2644524494123212,180.62155438704895,0.3032526032719998,-0.5181954622443683
482,0.26524228369919356,181.16101279221817,0.30409521773488657,-0.5169904096081883
482.1,0.26603380006114796,181.70162005804872,0.3049394107047145,-0.5157864433109
482.2,0.2668270030317326,182.2433792809631,0.3057851863948885,-0.5145835575855283
482.3,0.26762189705725115,182.78629349779564,0.30663254891535735,-0.5133817468591723
482.4,0.2684184865840049,183.33036574537908,0.30748150237265903,-0.5121810056092696
482.5,0.2692167760582975,183.87559906054773,0.3083320508699297,-0.5109813283631306
482.6,0.27001676992643114,184.42199648013494,0.3091841985069032,-0.5097827096974898
482.7,0.27081847263470765,184.96956104097376,0.3100379493799156,-0.5085851442380548
482.8,0.27162188862943065,185.51829577989852,0.310893307581911,-0.5073886266590579
482.9,0.2724270223569017,186.0682037337421,0.31175027720244114,-0.5061931516828214
483,0.2732338782634242,186.61928793933873,0.3126088623276728,-0.5049987140793148
483.1,0.2740424606500547,187.17155133431862,0.31346906687424614,-0.5038053088959087
483.2,0.2748527732368674,187.7249964594999,0.3143308940911278,-0.502612932142059
483.3,0.27566481959869205,188.2796257564985,0.31519434705852356,-0.5014215800889066
483.4,0.27647860331035673,188.8354416669292,0.31605942885408855,-0.5002312490374681
483.5,0.27729412794669134,189.39244663240797,0.31692614255293355,-0.49904193531836644
483.6,0.27811139708252447,189.95064309454997,0.31779449122762465,-0.49785363529157256
483.7,0.2789304142926845,190.51003349497012,0.3186644779481866,-0.49666634534614407
483.8,0.27975118315200137,191.07062027528448,0.31953610578210784,-0.4954800618999649
483.9,0.28057370723530317,191.6324058771078,0.32040937779433887,-0.49429478139949584
484,0.2813979901174197,192.19539274205604,0.32128429704729927,-0.49311050031951614
484.1,0.2822240350756825,192.75958310855322,0.32216086626128154,-0.49192721562067493
484.2,0.28305184419743407,193.32497840225844,0.3230390867962304,-0.49074492611192233
484.3,0.28388141927252136,193.8915798456408,0.3239189596715135,-0.4895636310582605
484.4,0.2847127620907894,194.459388661168,0.32480048590565536,-0.4883833297203112
484.5,0.28554587444208507,195.02840607130912,0.32568366651634095,-0.48720402135436497
484.6,0.28638075811625396,195.59863329853226,0.32656850252041436,-0.4860257052124374
484.7,0.28721741490314157,196.1700715653055,0.32745499493388,-0.4848483805423207
484.8,0.2880558465925947,196.7427220940978,0.3283431447719056,-0.48367204658763296
484.9,0.28889605497445847,197.31658610737696,0.3292329530488198,-0.48249670258787414
485,0.2897380418385798,197.89166482761206,0.33012442077811627,-0.48132234777847227
485.1,0.29058181694266794,198.46796491933807,0.3310175580490788,-0.48014896948231883
485.2,0.29142742191588716,199.0455148153579,0.33191241124169935,-0.47897650766067784
485.3,0.29227490635526693,199.62434839054234,0.33280903577062987,-0.47780489111913527
485.4,0.2931243198578348,200.20449951976084,0.3337074870048552,-0.4766340494782053
485.5,0.2939757120206203,200.78600207788423,0.33460782026774405,-0.4754639131660937
485.6,0.29482913244065134,201.36888993978232,0.33551009083709254,-0.4742944134116397
485.7,0.2956846307149561,201.95319698032495,0.33641435394517255,-0.473125482237416
485.8,0.29654225644056387,202.5389570743828,0.3373206647787799,-0.4719570524529882
485.9,0.29740205921450247,203.1262040968256,0.3382290784792783,-0.4707890576483347
486,0.29826408863380116,203.71497192252394,0.3391396501426492,-0.4696214321874086
486.1,0.29912839494046833,204.30529486687055,0.340052435552756,-0.4684541102654286
486.2,0.2999950309564332,204.89720900734923,0.3409674933798477,-0.46728702311509596
486.3,0.3008640501486069,205.4907508619677,0.3418848829788357,-0.46612010184750874
486.4,0.3017355059838985,206.08595694873236,0.34280466365581724,-0.4649532783876677
